name,статус,причина,пар_ss,пар_base,пар_xdate,пар_карантин,вердикт_аудита,km2,res,bands,crs,lon,lat
5b09c76c2b6a08001185f19c,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,,
5b13f93b2b6a08001185f4fb,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,,
5b1effcb2b6a08001185f7c4,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,,
5b204ddd2b6a08001185f7de,использован полностью,,1,2,0,0,разметка подтверждена,1.521,0.0578,3,EPSG:32636,,
5b2059672b6a08001185f7e1,использован полностью,,6,12,0,0,разметка подтверждена,3.077,0.0583,3,EPSG:32636,,
5b26ced52b6a08001185f81d,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,,
5b2790b72b6a08001185f822,использован полностью,,6,12,0,0,разметка подтверждена,2.06,0.0849,3,EPSG:32636,,
5b36000e2b6a08001185f8be,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,9.084905,48.47276
5b37b8c02b6a08001185f8f9,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,9.069298,48.520858
5b39bd692b6a08001185f908,не годен по паспорту,площадь 0.03 км² меньше 0.5,0,0,0,0,,0.034,0.0096,3,EPSG:32632,8.753512,47.49017
5b41f0722b6a08001185f93f,использован полностью,,7,12,0,0,разметка подтверждена,3.225,0.0672,3,EPSG:32636,,
5b437bcc2b6a08001185f94d,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,9.177707,48.591496
5b446e1c2b6a08001185f970,использован полностью,,6,13,0,11,разметка подтверждена,2.055,0.0803,3,EPSG:32636,,
5b474f8c2b6a08001185f98a,использован полностью,,4,1,0,7,привязка сдвинута,1.526,0.0809,3,EPSG:32636,,
5b4fd1b84bda9e836eedbd8a,использован полностью,,4,8,0,0,разметка подтверждена,1.698,0.0809,3,EPSG:32636,,
5b4fd1b84bda9e836eedbd8a(1),использован полностью,,4,8,0,0,разметка подтверждена,1.698,0.0809,3,EPSG:32636,,
5b525ffc4bda9e312aedbdaa,использован полностью,,3,6,0,0,разметка подтверждена,2.022,0.0518,3,EPSG:32636,,
5b5bb4eb09f9ef9c53bb99f2,использован полностью,,4,8,0,0,разметка подтверждена,2.043,0.0661,3,EPSG:32636,,
5b603580c6768a08545216f6,использован полностью,,6,12,0,0,разметка подтверждена,1.996,0.0827,3,EPSG:32636,,
5b62344acd6b8530f2171b71,использован полностью,,5,10,0,0,разметка подтверждена,1.689,0.0528,3,EPSG:32636,,
5b70436b91cf641d09eeacbd,использован полностью,,3,6,0,0,разметка подтверждена,2.839,0.0762,3,EPSG:32635,,
5b74101c71196445b263bd7d,использован полностью,,7,12,0,0,разметка подтверждена,2.839,0.0808,3,EPSG:32636,,
5b773d856175251e6a5dac70,использован полностью,,6,7,0,11,разметка подтверждена,2.895,0.0832,3,EPSG:32636,,
5b78f99705203f6dbb94d91b,использован полностью,,2,4,0,0,разметка подтверждена,0.807,0.05,3,EPSG:32637,,
5b794c3769e53f7a40915180,использован полностью,,5,10,0,0,разметка подтверждена,2.282,0.0835,3,EPSG:32636,,
5b81522d7343a9d386347d12,использован частично,подложка: 4 пар забраковано аудитом (привязка сдвинута),2,0,0,4,привязка сдвинута,1.218,0.0821,3,EPSG:32636,,
5b8321897343a9fb84347d2c,использован полностью,,5,10,0,0,разметка подтверждена,1.843,0.0822,3,EPSG:32636,,
5b8a62a03c07e100077c4871,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,9.069702,48.526162
5b8a76bc3c07e100077c4876,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,9.040254,48.525192
5b8a81e53c07e100077c487a,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,9.040638,48.514652
5b902ae08752bd000830171c,использован полностью,,11,12,0,0,разметка подтверждена,3.532,0.0746,3,EPSG:3857,,
5b904b90c96cd00005f7cb2c,использован полностью,,15,12,0,0,проверено частично,4.417,0.0746,3,EPSG:3857,,
5b913858a0d7280005fab362,использован полностью,,14,5,0,11,разметка подтверждена,9.662,0.1,3,EPSG:3857,,
5b9187e3c4be300007b23c60,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,135.316383,34.706542
5b919659c4be300007b23c63,использован полностью,,11,1,0,11,привязка сдвинута,5.039,0.0746,3,EPSG:3857,,
5b919b3ec4be300007b23c67,использован полностью,,15,12,0,0,разметка подтверждена,7.099,0.0746,3,EPSG:3857,,
5b91c08fc4be300007b23c6d,не годен по паспорту,разрешение 0.13 м/пкс грубее 0.1,0,0,0,0,,10.601,0.1262,3,EPSG:3857,,
5b91cc2bc4be300007b23c71,использован полностью,,6,12,0,0,разметка подтверждена,2.101,0.0816,3,EPSG:32636,,
5b92d009a8395c000594b297,использован полностью,,15,12,0,0,разметка подтверждена,6.836,0.1,3,EPSG:3857,,
5b930a66a8395c000594b29b,использован полностью,,15,12,0,0,проверено частично,5.609,0.0746,3,EPSG:3857,,
5b93acd5c07f560005bb7379,использован частично,подложка: узлов привязки 2 меньше 5,12,0,0,0,,4.697,0.0746,3,EPSG:3857,,
5b95464b57a6ea0006076e99,использован полностью,,15,12,0,0,разметка подтверждена,7.132,0.1,3,EPSG:3857,,
5b95541857a6ea0006076e9e,использован полностью,,15,1,0,11,привязка сдвинута,9.808,0.1,3,EPSG:3857,,
5b959bb96a771000075b1d9b,не годен по паспорту,площадь 0.02 км² меньше 0.5,0,0,0,0,,0.017,0.0167,3,EPSG:32619,,
5b99f9d53d79420007c327a2,использован полностью,,15,12,0,0,разметка подтверждена,6.763,0.0605,3,EPSG:32635,,
5b9aed8be4a40e0007176faf,использован полностью,,5,10,0,0,разметка подтверждена,2.07,0.0843,3,EPSG:32636,,
5b9c42aa027d99000615b26b,использован полностью,,4,8,0,0,разметка подтверждена,1.604,0.0591,3,EPSG:32635,,
5b9d2ae9e7efd0000898542e,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,25.636097,42.420416
5b9e28b0e7efd0000898543d,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,,
5b9edfb6e7efd00008985454,использован полностью,,5,3,0,9,разметка подтверждена,2.91,0.0815,3,EPSG:32636,,
5ba2d678a7627100062e451f,использован полностью,,1,2,0,0,разметка подтверждена,2.792,0.0347,3,EPSG:32637,,
5ba3b08a15f7f7000547a300,использован полностью,,1,2,0,0,разметка подтверждена,0.522,0.05,3,EPSG:32611,,
5ba52d4de28fc60007fe40e5,использован полностью,,6,12,0,0,разметка подтверждена,2.271,0.0797,3,EPSG:32636,,
5ba7587f90b744000796bc6b,использован частично,подложка: узлов привязки 1 меньше 5,1,0,0,0,без структуры,1.333,0.0373,3,EPSG:3857,,
5baea3d539d64d0005437531,использован полностью,,9,12,0,0,разметка подтверждена,4.359,0.0946,3,EPSG:32637,,
5baf3d6ea28dc0000543f05e,использован полностью,,4,8,0,0,разметка подтверждена,2.312,0.0818,3,EPSG:32636,,
5bb0b6f7a28dc0000543f084,использован полностью,,5,10,0,0,разметка подтверждена,2.065,0.0435,3,EPSG:32636,,
5bb1422a7e1a410005fd2ec1,использован частично,подложка: узлов привязки 3 меньше 5,2,0,0,0,,1.311,0.0432,3,EPSG:3857,,
5bb146e67e1a410005fd2ec5,использован полностью,,2,4,0,0,разметка подтверждена,1.072,0.0373,3,EPSG:3857,,
5bba1a619ed15b0006d24f3a,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,,
5bbe1ddc0ab77f0005240dc3,использован полностью,,5,10,0,0,разметка подтверждена,2.172,0.0437,3,EPSG:32636,,
5bbe661afb2814000612341d,использован полностью,,4,8,0,0,разметка подтверждена,2.148,0.0737,3,EPSG:32637,,
5bbe6dfdfb28140006123420,использован полностью,,5,10,0,0,разметка подтверждена,2.893,0.0684,3,EPSG:32637,,
5bc09c3ac7e1cf0008e45e1b,не использован,привязка: узлов привязки 2 меньше 5,0,0,0,0,,0.559,0.0373,3,EPSG:3857,,
5bc117f6c7e1cf0008e45e24,использован полностью,,8,12,0,0,разметка подтверждена,4.453,0.0616,3,EPSG:32637,,
5bc12434c7e1cf0008e45e27,использован полностью,,7,12,0,0,разметка подтверждена,3.172,0.045,3,EPSG:32636,,
5bc25bf622dbfe0005b0ba16,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,,
5bc3234e408eba0008a5dd74,использован полностью,,6,1,0,11,привязка сдвинута,2.049,0.0559,3,EPSG:32636,,
5bc701b34d3b1b00050eeebc,использован полностью,,5,10,0,0,разметка подтверждена,2.458,0.0573,3,EPSG:32635,,
5bc73fc34d3b1b00050eeec1,не годен по паспорту,площадь 0.29 км² меньше 0.5,0,0,0,0,,0.291,0.0919,3,EPSG:32631,,
5bcef090b9e5f20005f7da52,использован полностью,,5,10,0,0,разметка подтверждена,2.705,0.0581,3,EPSG:32636,,
5bd17860007b56000739580a,использован полностью,,8,12,0,0,разметка подтверждена,3.234,0.0566,3,EPSG:32635,,
5bd178f5007b56000739580c,использован полностью,,7,12,0,0,разметка подтверждена,3.311,0.0574,3,EPSG:32635,,
5bd71b0f40de3f0005f21520,использован полностью,,6,12,0,0,разметка подтверждена,2.668,0.0539,3,EPSG:32635,,
5bd7743b40de3f0005f2152c,использован полностью,,7,12,0,0,разметка подтверждена,2.967,0.0557,3,EPSG:32635,,
5bdf80ef430b4d000569fa17,использован полностью,,4,5,0,7,разметка подтверждена,1.814,0.0551,3,EPSG:32636,,
5be158eb430b4d000569fa2c,использован полностью,,5,10,0,0,разметка подтверждена,1.945,0.0581,3,EPSG:32636,,
5bfc5db81c3b5c00053c54a9,использован полностью,,3,4,0,6,разметка подтверждена,1.2,0.0455,3,EPSG:32636,,
5bfd016cd000e50005adbbbb,использован полностью,,6,12,0,0,разметка подтверждена,2.604,0.0556,3,EPSG:32636,,
5c040c0aba373f00057c8191,использован полностью,,5,10,0,0,разметка подтверждена,1.934,0.0449,3,EPSG:32635,,
5c27e401e30a0600058cb86c,не годен по паспорту,площадь 0.15 км² меньше 0.5,0,0,0,0,,0.15,0.025,3,EPSG:32636,33.980847,36.518686
5c2b849d56c6c70005867c58,не годен по паспорту,площадь 0.06 км² меньше 0.5,0,0,0,0,,0.06,0.025,3,EPSG:32636,33.967468,36.517012
5c2bc3b34161e6000708b70c,не годен по паспорту,площадь 0.11 км² меньше 0.5,0,0,0,0,,0.111,0.05,3,EPSG:32636,33.871637,36.624534
5c39fe198f7d5b0005f524ba,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,,
5c450aa780fb36000543e2e6,использован полностью,,7,12,0,0,разметка подтверждена,3.177,0.0564,3,EPSG:32636,,
5c48908c9713e40005fd4010,использован полностью,,5,10,0,0,разметка подтверждена,2.761,0.0564,3,EPSG:32636,,
5c4ae075201b5a0007147677,использован полностью,,5,10,0,0,разметка подтверждена,2.24,0.0572,3,EPSG:32636,,
5c4b46f820749e000765314f,использован частично,подложка: узлов привязки 2 меньше 5,3,0,0,0,,1.272,0.0453,3,EPSG:32636,,
5c4dba61928b840005eb731b,использован полностью,,6,1,0,11,привязка сдвинута,2.761,0.0765,3,EPSG:32636,,
5c6338d5fe00fa0005271ba6,не годен по паспорту,площадь 0.12 км² меньше 0.5,0,0,0,0,,0.117,0.05,3,EPSG:32612,-108.388944,39.104242
5c8cad6ea8ac330005a58b27,не годен по паспорту,площадь 0.47 км² меньше 0.5,0,0,0,0,,0.465,0.05,3,EPSG:32611,,
5ca3fd06e5635f000690af71,использован полностью,,4,8,0,0,разметка подтверждена,1.58,0.0535,3,EPSG:32636,,
5ca8677f869304000746b494,использован полностью,,4,8,0,0,разметка подтверждена,1.396,0.0556,3,EPSG:32636,,
5cb236a44df819000693e2fe,не годен по паспорту,разрешение 0.15 м/пкс грубее 0.1,0,0,0,0,,4.89,0.1493,3,EPSG:3857,,
5cb4e0545d03300007c3aa45,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,33.575253,44.510728
5cb6fee086413a0005372de9,использован частично,подложка: 6 пар забраковано аудитом (привязка сдвинута),3,0,0,6,привязка сдвинута,1.554,0.0545,3,EPSG:32636,,
5cb7028a86413a0005372dec,использован полностью,,7,1,0,11,проверено частично,2.499,0.058,3,EPSG:32636,,
5cb7cc3d86413a0005372e03,использован полностью,,4,8,0,0,разметка подтверждена,1.523,0.0559,3,EPSG:32636,,
5cb7cd8586413a0005372e06,использован полностью,,4,1,0,7,проверено частично,1.576,0.0553,3,EPSG:32636,,
5cb8e55586413a0005372e1b,использован полностью,,6,1,0,11,привязка сдвинута,1.612,0.0556,3,EPSG:32636,,
5cbb021201b3800006f2abfd,использован полностью,,7,3,0,9,привязка сдвинута,3.484,0.0551,3,EPSG:32636,,
5cbccbadd951f000055fdf5c,использован полностью,,6,12,0,0,разметка подтверждена,2.148,0.0539,3,EPSG:32636,,
5cbcd190d951f000055fdf5f,не годен по паспорту,площадь 0.38 км² меньше 0.5,0,0,0,0,,0.384,0.05,1,EPSG:32719,-68.101277,-16.516553
5cbe7fcc65a4c9000693daa4,не использован,привязка: привязка не построена: нет валидных узлов,0,0,0,0,,0.604,0.04,1,EPSG:32719,-68.050392,-16.521721
5cc304ff3dc94a00069404ff,не годен по паспорту,площадь 0.04 км² меньше 0.5,0,0,0,0,,0.043,0.025,1,EPSG:32719,-68.127337,-16.503775
5cc4f6c69c4e1700060da680,использован полностью,,8,12,0,0,разметка подтверждена,3.353,0.0689,3,EPSG:32635,,
5cc5d2ae9c4e1700060da68c,использован полностью,,6,7,0,11,разметка подтверждена,2.711,0.0696,3,EPSG:32635,,
5cc63bc726826f0006a7ce35,не годен по паспорту,площадь 0.26 км² меньше 0.5,0,0,0,0,,0.261,0.05,1,EPSG:32719,-68.191125,-16.567791
5cc6432f26826f0006a7ce38,не годен по паспорту,площадь 0.29 км² меньше 0.5,0,0,0,0,,0.286,0.05,1,EPSG:32719,-68.10481,-16.536916
5cd99a5a1987090005cd5cbf,использован частично,подложка: привязка не построена: нет валидных узлов,1,0,0,0,,0.643,0.05,1,EPSG:32719,-68.121958,-16.519822
5cdcd3916e10670005c59964,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,139.927356,35.325288
5cdd4e216e10670005c59968,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,139.877677,35.32876
5cdf169e9c60a60005f36241,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,,
5cec32974eaca00005a57243,использован частично,подложка: привязка не построена: нет валидных узлов,1,0,0,0,,0.648,0.05,1,EPSG:32719,-68.12207,-16.519821
5cf68247c25f7e00059bac7c,не годен по паспорту,площадь 0.18 км² меньше 0.5,0,0,0,0,,0.182,0.03,1,EPSG:32719,-68.027751,-16.541956
5d0001ba646468000608c530,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,139.102602,35.990827
5d1745f91d75e300053385e7,использован полностью,,6,12,0,0,разметка подтверждена,1.545,0.0537,3,EPSG:32636,,
5d1d475093e1130005fc0ec8,использован частично,подложка: узлов привязки 4 меньше 5,1,0,0,0,,0.646,0.0791,3,EPSG:32755,149.807051,-25.652149
5d1eeab35407730005b812e5,не годен по паспорту,площадь 0.04 км² меньше 0.5,0,0,0,0,,0.042,0.05,3,EPSG:32645,85.222768,27.709647
5d20980c3895730005dc0e91,не годен по паспорту,площадь 0.14 км² меньше 0.5,0,0,0,0,,0.138,0.05,3,EPSG:32632,6.69247,46.504122
5d260fa9161a790005c03e73,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,,
5d269f57161a790005c03e87,не годен по паспорту,площадь 0.37 км² меньше 0.5,0,0,0,0,,0.367,0.0243,3,EPSG:32618,,
5d365839af28dd00055963f0,не годен по паспорту,площадь 0.16 км² меньше 0.5,0,0,0,0,,0.157,0.05,3,EPSG:32611,,
5d38563ba93b8e000752d2ce,не годен по паспорту,площадь 0.05 км² меньше 0.5,0,0,0,0,,0.048,0.02,1,EPSG:32719,-68.11105,-16.483903
5d38ecc4a93b8e000752d2d5,не годен по паспорту,площадь 0.14 км² меньше 0.5,0,0,0,0,,0.138,0.04,1,EPSG:32719,-68.270711,-15.318307
5d3f4453db56bc0007420e23,использован частично,подложка: привязка не построена: нет валидных узлов,2,0,0,0,,1.584,0.025,1,EPSG:32719,-68.208475,-15.303569
5d53211227b32f0007cd8aaa,использован частично,подложка: привязка не построена: нет валидных узлов,4,0,0,0,,2.725,0.05,1,EPSG:32719,-68.208238,-15.303215
5d58a6fe2da0670007a57e4b,использован частично,подложка: узлов привязки 4 меньше 5,4,0,0,0,,1.829,0.05,1,EPSG:32719,-68.874252,-15.496545
5d5c609085ad050005665bb2(1),не годен по паспорту,площадь 0.24 км² меньше 0.5,0,0,0,0,,0.237,0.0283,3,EPSG:32639,,
5d5d6b0e71f7ef0005c1b449,не годен по паспорту,площадь 0.20 км² меньше 0.5,0,0,0,0,,0.199,0.0293,3,EPSG:32639,,
5d5ee0ac1d3eab00054f8e68,не годен по паспорту,площадь 0.33 км² меньше 0.5,0,0,0,0,,0.326,0.0563,3,EPSG:32639,,
5d629d301b36840007184205,не годен по паспорту,площадь 0.36 км² меньше 0.5,0,0,0,0,,0.361,0.0516,3,EPSG:32639,,
5d692dbd2103c90007707f95,использован полностью,,5,10,0,0,разметка подтверждена,1.934,0.0468,3,EPSG:32636,,
5d6936a72103c90007707f98,использован полностью,,5,10,0,0,разметка подтверждена,2.127,0.0461,3,EPSG:32636,,
5d891dd7c54930000548a7ae,использован полностью,,4,8,0,0,разметка подтверждена,2.14,0.0444,3,EPSG:32636,,
5d897e44c54930000548a7bc,использован полностью,,6,12,0,0,разметка подтверждена,2.185,0.0436,3,EPSG:32636,,
5d8cab77abcfaa0008b1d26a,использован частично,подложка: узлов привязки 1 меньше 5,1,0,0,0,,0.541,0.05,3,EPSG:32634,23.357549,42.647098
5d8fd6ebd014d80007e40198,использован частично,подложка: узлов привязки 1 меньше 5,5,0,0,0,,1.738,0.04,1,EPSG:32719,-68.126589,-16.556853
5d921b3213724400065da23e,не использован,привязка: привязка не построена: нет валидных узлов,0,0,0,0,,0.544,0.04,1,EPSG:32719,-68.122647,-16.519416
5d9a7d160ca8d70007c491e5,использован полностью,,2,4,0,0,разметка подтверждена,1.403,0.0545,3,EPSG:32636,,
5da4cbf1cac1190007698b13,не годен по паспорту,площадь 0.26 км² меньше 0.5,0,0,0,0,,0.255,0.03,1,EPSG:32719,-68.128251,-16.499733
5da609ff8ef1d60006d994ad,не годен по паспорту,площадь 0.24 км² меньше 0.5,0,0,0,0,,0.239,0.0322,3,EPSG:32654,139.236363,35.593989
5dae8f8573c69f000530ee70,использован частично,подложка: 12 пар забраковано аудитом (привязка сдвинута),12,0,0,12,привязка сдвинута,11.215,0.0421,3,EPSG:32654,139.556573,35.637513
5dae8ffe73c69f000530ee73,использован полностью,,13,10,0,0,разметка подтверждена,7.416,0.0484,3,EPSG:32654,139.30035,35.612496
5dc57a34cb6ed30006f659da,не годен по паспорту,площадь 0.02 км² меньше 0.5,0,0,0,0,,0.019,0.02,3,EPSG:32614,-97.577603,35.339505
5dd59e574cae450005374d42,не годен по паспорту,площадь 0.26 км² меньше 0.5,0,0,0,0,,0.261,0.05,3,EPSG:32617,,
5dd5a1774cae450005374d46,не годен по паспорту,площадь 0.34 км² меньше 0.5,0,0,0,0,,0.337,0.05,3,EPSG:32615,-92.309096,38.942402
5ddb9e3baff195000554e7e6,использован полностью,,7,12,0,0,разметка подтверждена,2.642,0.0523,3,EPSG:32636,,
5ddc9e4f2ff048000542ad3f,не годен по паспорту,площадь 0.27 км² меньше 0.5,0,0,0,0,,0.273,0.05,3,EPSG:32615,-92.312574,38.941105
5ddf09ac0140b80006d2e56a,не годен по паспорту,площадь 0.31 км² меньше 0.5,0,0,0,0,,0.314,0.0649,3,EPSG:32617,,
5ddf372b0140b80006d2e57d,использован полностью,,2,4,0,0,разметка подтверждена,0.807,0.0549,3,EPSG:32617,,
5ddfc4760c04590006d33590,использован полностью,,3,6,0,0,разметка подтверждена,2.32,0.0668,3,EPSG:32617,,
5de444f1a9ab930007f2bca5,использован полностью,,1,2,0,0,разметка подтверждена,0.537,0.0607,3,EPSG:32756,151.215772,-23.997525
5de47a4ba9ab930007f2bcad,не годен по паспорту,площадь 0.09 км² меньше 0.5,0,0,0,0,,0.094,0.02,3,EPSG:32646,92.72293,56.055415
5de55a0ab3b5ce0006c2d95f,использован частично,подложка: привязка не построена: нет валидных узлов,2,0,0,0,,0.514,0.0656,3,EPSG:32617,,
5de5cc3bb3b5ce0006c2d98c,не годен по паспорту,площадь 0.37 км² меньше 0.5,0,0,0,0,,0.373,0.0683,3,EPSG:32617,,
5de80b1b2290870005e5999b,не годен по паспорту,площадь 0.27 км² меньше 0.5,0,0,0,0,,0.266,0.05,3,EPSG:32617,,
5de80d992290870005e599aa,не годен по паспорту,площадь 0.14 км² меньше 0.5,0,0,0,0,,0.142,0.0688,3,EPSG:32617,,
5de80e4f2290870005e599b2,использован частично,подложка: узлов привязки 2 меньше 5,2,0,0,0,,0.505,0.0524,3,EPSG:32617,,
5de80e8f2290870005e599bb,не годен по паспорту,площадь 0.32 км² меньше 0.5,0,0,0,0,,0.321,0.05,3,EPSG:32617,,
5de877c5b332ff0007897510,не годен по паспорту,площадь 0.11 км² меньше 0.5,0,0,0,0,,0.109,0.05,3,EPSG:32617,,
5de878f3b332ff0007897519,не годен по паспорту,площадь 0.26 км² меньше 0.5,0,0,0,0,,0.257,0.0609,3,EPSG:32617,,
5de9c912467d290007831521,использован частично,подложка: привязка не построена: нет валидных узлов,2,0,0,0,,0.515,0.05,3,EPSG:32617,,
5dec5913467d29000783154d,использован полностью,,9,12,0,0,разметка подтверждена,5.412,0.0307,3,EPSG:2448,135.540456,34.987034
5deea3c69c3b1700059a3599,не годен по паспорту,площадь 0.10 км² меньше 0.5,0,0,0,0,,0.099,0.05,3,EPSG:32615,-92.310729,38.940589
5df2b70047496b0006bc0d1d,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,139.865701,35.064962
5df3654047496b0006bc0d2a,не годен по паспорту,неметрический CRS: единицы сетки не метры,0,0,0,0,,0.0,0.0,3,EPSG:4326,139.83227,35.06856
5df3861e47496b0006bc0d31,не годен по паспорту,площадь 0.14 км² меньше 0.5,0,0,0,0,,0.14,0.0199,3,EPSG:32654,139.349182,35.493957
5df3b00047496b0006bc0d39,не годен по паспорту,площадь 0.40 км² меньше 0.5,0,0,0,0,,0.402,0.0402,3,EPSG:32654,139.313852,35.525283
5df84927a8b3c40005179429,не годен по паспорту,площадь 0.09 км² меньше 0.5,0,0,0,0,,0.093,0.02,3,EPSG:32654,140.50779,35.822485
5dfe4c8236e6f100051e42b9,не годен по паспорту,разрешение 0.15 м/пкс грубее 0.1,0,0,0,0,,1.186,0.1493,3,EPSG:3857,,
5e068ec505e6590005c2f719,использован полностью,,2,4,0,0,проверено частично,1.008,0.0746,3,EPSG:3857,,
5e0b87c7559be6000630f400,не годен по паспорту,разрешение 0.15 м/пкс грубее 0.1,0,0,0,0,,0.873,0.1493,3,EPSG:3857,,
5e1193505f5069000738f169,не годен по паспорту,площадь 0.27 км² меньше 0.5,0,0,0,0,,0.268,0.0423,3,EPSG:32636,,
5e19c55a65ec69000710b458,не годен по паспорту,площадь 0.06 км² меньше 0.5,0,0,0,0,,0.064,0.0127,3,EPSG:32636,32.038175,46.944263
5e1d7f15835ed6000603f489,использован частично,подложка: 6 пар забраковано аудитом (привязка сдвинута),3,0,0,6,привязка сдвинута,1.416,0.0433,3,EPSG:32635,,
5e22b9d550259f000541fc44,не годен по паспорту,площадь 0.14 км² меньше 0.5,0,0,0,0,,0.144,0.02,3,EPSG:32615,-92.31084,38.9407
5e22bbf350259f000541fc47,не годен по паспорту,площадь 0.10 км² меньше 0.5,0,0,0,0,,0.096,0.05,3,EPSG:32615,-92.313445,38.940138
5e232ad350259f000541fc50,использован полностью,,2,4,0,0,разметка подтверждена,0.871,0.0847,3,EPSG:32636,,
5e232d6250259f000541fc56,использован полностью,,1,2,0,0,разметка подтверждена,0.918,0.0847,3,EPSG:32636,,
5e23306050259f000541fc5c,использован полностью,,2,4,0,0,без структуры,0.815,0.0847,3,EPSG:32636,,
5e23322650259f000541fc5f,использован полностью,,2,4,0,0,разметка подтверждена,0.979,0.0847,3,EPSG:32636,,
5e28a0512329e800051134a4,использован полностью,,2,4,0,0,разметка подтверждена,1.08,0.0746,3,EPSG:3857,-49.816046,-24.145031
5e299549dcb4a600056102a4,использован частично,подложка: привязка не построена: нет валидных узлов,3,0,0,0,,0.679,0.0696,3,EPSG:32632,,
5e3622552f7a3b0005854c97,не годен по паспорту,площадь 0.07 км² меньше 0.5,0,0,0,0,,0.072,0.025,1,EPSG:32719,-68.060357,-16.523011
5e37235b2c91c000059d02a1,не годен по паспорту,площадь 0.42 км² меньше 0.5,0,0,0,0,,0.424,0.025,1,EPSG:32719,-68.155887,-16.523209
5e40d48b56992d0006e589e0,не годен по паспорту,площадь 0.03 км² меньше 0.5,0,0,0,0,,0.03,0.02,3,EPSG:32719,-71.536444,-42.024834
5e434d28fe1f0f0005e9d0e2,не годен по паспорту,площадь 0.08 км² меньше 0.5,0,0,0,0,,0.083,0.015,1,EPSG:32719,-68.110524,-16.557273
5e45c7fb7e48a900058144f5,использован полностью,,1,2,0,0,разметка подтверждена,1.098,0.0524,3,EPSG:5563,,
5e49f1370081df0005403da8,не годен по паспорту,площадь 0.40 км² меньше 0.5,0,0,0,0,,0.404,0.0381,3,EPSG:6677,139.964928,35.285198
5e570a042408ff000614bb81,использован полностью,,4,8,0,0,разметка подтверждена,1.458,0.0533,3,EPSG:32636,,
5e570a562408ff000614bb83,использован частично,подложка: узлов привязки 4 меньше 5,3,0,0,0,,1.317,0.0541,3,EPSG:32636,,
5e570a9b2408ff000614bb85,использован полностью,,3,6,0,0,разметка подтверждена,1.387,0.0539,3,EPSG:32636,,
5e67af4ae82eb700055028d4,использован полностью,,1,2,0,0,разметка подтверждена,0.699,0.0847,3,EPSG:32636,,
5e6ec2638c5f5b000536548f,использован полностью,,2,4,0,0,разметка подтверждена,1.002,0.0535,3,EPSG:32636,,
5e7209adccc61e00059aedcf,не годен по паспорту,разрешение 0.11 м/пкс грубее 0.1,0,0,0,0,,4.588,0.1109,3,EPSG:5256,36.477615,40.329801
5e72b9f3133f1a000511beac,использован полностью,,4,8,0,0,разметка подтверждена,1.326,0.0487,3,EPSG:5256,36.473668,40.326575
5e789398ea363b0005373f2a,использован полностью,,8,12,0,0,разметка подтверждена,2.793,0.0538,3,EPSG:32636,,
5e794503ea363b0005373f45,использован частично,подложка: привязка не построена: нет валидных узлов,1,0,0,0,привязка сдвинута,1.073,0.0491,3,EPSG:32636,,
